case,cores,no_l2,fixed_l2,selected_l2,hardware_ratio,combined_ratio,search_ratio,no_l2_added,fixed_l2_added,selected_l2_added,fixed_hit_rate,selected_hit_rate,fixed_hit_bytes,fixed_miss_bytes,selected_hit_bytes,selected_miss_bytes,search_seconds,total_seconds,input_sha256,seed_sha256
80,3,100325,100325,100325,1.0,1.0,1.0,3047424,3047424,3047424,0.0,0.0,0,4952064,0,4952064,1.5461895689368248,2.5385446809232235,20b2fa1e14bf879ac7c5b0321f69731c8a8102bb65bbd96d7543f54f4974f98c,d1538f5b1ff719f8474207fcc373c03e585b178a140b8563d710d5863e3ef4d4
80,4,90584,89925,89925,1.0073283291631916,1.0073283291631916,1.0,2666496,2666496,2666496,0.4596774193548387,0.4596774193548387,2101248,2469888,2101248,2469888,0.9587103091180325,1.6608994621783495,20b2fa1e14bf879ac7c5b0321f69731c8a8102bb65bbd96d7543f54f4974f98c,74a2cfe374793ea42bd82ca0ac2088a5a4cf3d5af26e85f5322ddede122ef855
80,5,89345,85328,78076,1.047077161072567,1.144333726113018,1.0928838567549568,3047424,3047424,3047424,0.20512820512820512,0.4358974358974359,1015808,3936256,2158592,2793472,1.098740054294467,1.8625222370028496,20b2fa1e14bf879ac7c5b0321f69731c8a8102bb65bbd96d7543f54f4974f98c,6ffdf571f1a3e232df734b3c81e19f3215e3a1ad1ff5a928d05115b13d0d7c55
81,1,151795,151795,151795,1.0,1.0,1.0,0,0,0,0.0,0.0,0,1044820,0,1044820,0.8793769385665655,4.323641814291477,7c642799a54f8083f56c74d1e260ec010e3a83c37702770c862d722408c7a41e,60f6a58b2ad79a0387989c34d0acd20d3cf083d5f7ec0a8ddf4c665b1c48b61e
81,2,76860,76860,76860,1.0,1.0,1.0,0,0,0,0.0,0.0,0,1044820,0,1044820,6.512629106640816,10.547975033521652,7c642799a54f8083f56c74d1e260ec010e3a83c37702770c862d722408c7a41e,b29bfdb6b94f1ab53f8eb8b26d4339615f498a9e9e5740cba5c598d2fbc2e412
81,3,51943,51943,51943,1.0,1.0,1.0,0,0,0,0.0,0.0,0,1044820,0,1044820,4.255484644323587,6.684745665639639,7c642799a54f8083f56c74d1e260ec010e3a83c37702770c862d722408c7a41e,088e938472b8692ba11727fb7a1206456ed7fea5858fdadcebb5619d2a2b3392
81,4,39588,39588,39588,1.0,1.0,1.0,0,0,0,0.0,0.0,0,1044820,0,1044820,4.6733033284544945,7.366526013240218,7c642799a54f8083f56c74d1e260ec010e3a83c37702770c862d722408c7a41e,40493bfece136582b721f934a3138cbe92d30e5f9c4e1f0ad7576d9dc6e79efa
81,5,30943,30943,30943,1.0,1.0,1.0,0,0,0,0.0,0.0,0,1044820,0,1044820,3.3467773478478193,5.756927456706762,7c642799a54f8083f56c74d1e260ec010e3a83c37702770c862d722408c7a41e,84eb89e9c9d9dbb3c261be1dc24c522456d3fcd7953a5db1b8a356e2831188fc
82,1,721041,721041,721041,1.0,1.0,1.0,0,0,0,0.0,0.0,0,566406,0,566406,1.2728492561727762,5.105066133663058,f230fbc200ad75797f3024f84431d1d26f7747d6a284378ee83eabde77b7e70c,211f957dba459390e4ce523f4c2fef4afd01dd3b8380d80aabdd3d6e313d3a13
82,2,407535,407535,407508,1.0,1.0000662563679732,1.0000662563679732,3389668,3389668,3389668,0.05938426854091599,0.07334400648909693,139394,2207928,172162,2175160,11.248014168813825,17.83634108118713,f230fbc200ad75797f3024f84431d1d26f7747d6a284378ee83eabde77b7e70c,839e23fb40e376adfa2bc29a9aa8a8e27581d27ddbdedd673b6efaa1deaa8a76
82,3,288553,287410,287410,1.0039768971156189,1.0039768971156189,1.0,5338828,5338828,5338828,0.17250495013296135,0.17250495013296135,594342,2851020,594342,2851020,11.476601405069232,17.53452560119331,f230fbc200ad75797f3024f84431d1d26f7747d6a284378ee83eabde77b7e70c,45296e063a7894f327942214b9c1042eed592c1f1c23ba5e021993db6d287881
82,4,235778,232569,232569,1.013798055630802,1.013798055630802,1.0,6420240,6420240,6420240,0.24221021466237733,0.24221021466237733,982844,3074970,982844,3074970,12.93155219219625,20.428784476593137,f230fbc200ad75797f3024f84431d1d26f7747d6a284378ee83eabde77b7e70c,dafcc12ae5cc92aecfb8251de3e1a19c8cfa4f15767e8b89e8bd5383b7ad9102
82,5,206503,200705,200705,1.0288881692035574,1.0288881692035574,1.0,7708408,7708408,7708408,0.31396338433970616,0.31396338433970616,1510324,3300186,1510324,3300186,14.833501478657126,24.640843817964196,f230fbc200ad75797f3024f84431d1d26f7747d6a284378ee83eabde77b7e70c,294944eff44f2868c726658e36f0a9a4ffd595d7c7db3bd85f894333295a2c3c
83,1,1057993,946145,946145,1.1182144385902795,1.1182144385902795,1.0,13934688,13934688,13934688,0.7958684091545202,0.7958684091545202,11829024,3034016,11829024,3034016,0.9358105957508087,3.906633961945772,26bebaecfa0ed9c4bcf57127779a198c367a5576eb7b40b9c56cc343621c5549,2e3f9f587077b06c39a9fa8e44a2a5fb3986913711e0c2eb20bb2e9e32e4bd56
83,2,442847,434269,434269,1.0197527339045616,1.0197527339045616,1.0,5589600,5589600,5589600,0.15951211785205133,0.15951211785205133,708928,3735424,708928,3735424,7.810911750420928,13.104341385886073,26bebaecfa0ed9c4bcf57127779a198c367a5576eb7b40b9c56cc343621c5549,ff934ce0b001b16f0239d16e4775d8ac4be06f90a252dfccd352617cdb609d3a
83,3,290664,290640,290640,1.0000825763831545,1.0000825763831545,1.0,5739712,5739712,5739712,0.14156860479299477,0.14156860479299477,705664,4278944,705664,4278944,8.481772683560848,13.944307584315538,26bebaecfa0ed9c4bcf57127779a198c367a5576eb7b40b9c56cc343621c5549,e5c033bc6574d9f60813f7fc1cc35b50d617d32303290451a02d0f03bdf11698
83,4,220741,220741,220741,1.0,1.0,1.0,6471456,6471456,6471456,0.3448057664795862,0.3448057664795862,2005280,3810400,2005280,3810400,4.860116424039006,8.05606173351407,26bebaecfa0ed9c4bcf57127779a198c367a5576eb7b40b9c56cc343621c5549,f56a433c8f2db90cbb7109d8103edfddd5ffe33de65c866216967b08cdc77b67
83,5,201107,194079,194079,1.0362120579763912,1.0362120579763912,1.0,7741824,7741824,7741824,0.18602488351756144,0.18602488351756144,1286560,5629504,1286560,5629504,5.570570899173617,9.564047114923596,26bebaecfa0ed9c4bcf57127779a198c367a5576eb7b40b9c56cc343621c5549,e55a76ac23c4a58316eb0cc0329410744999b5febe6ce573c906c9bbc76fc8b5
84,1,2507412,2507412,2507412,1.0,1.0,1.0,0,0,0,0.0,0.0,0,9927786,0,9927786,7.344826681539416,28.949059534817934,1af22ac8dd69090ed25be62ae1bbb18a922ce99a8cffb2be4f89e7a1234794ee,1f8ee2c4cb58dffd7f353047816d76ac7024f988f6d3512479e3b6418d5f0e20
84,2,1175864,1176757,1176657,0.9992411347457462,0.9993260567863023,1.0000849865338837,32004864,32004864,32000640,0.005222165603888107,0.00522295768526363,152064,28966890,152064,28962474,47.16372683085501,71.72713792137802,1af22ac8dd69090ed25be62ae1bbb18a922ce99a8cffb2be4f89e7a1234794ee,be7afb0cf0cb05194b7062780170e099be75c3a086c71a442a236ed6790c054b
84,3,836220,836220,836220,1.0,1.0,1.0,0,0,0,0.0,0.0,0,9927786,0,9927786,21.829472651705146,33.713634964078665,1af22ac8dd69090ed25be62ae1bbb18a922ce99a8cffb2be4f89e7a1234794ee,e3ba04c6a378a7499e741e33a44131f15bcb37e8b49db3f824465b6361be7e21
84,4,629028,629028,629028,1.0,1.0,1.0,0,0,0,0.0,0.0,0,9927786,0,9927786,23.381288496777415,38.1120789386332,1af22ac8dd69090ed25be62ae1bbb18a922ce99a8cffb2be4f89e7a1234794ee,4abbed18fa5c8ac24d99cabe5dc339f9ad5f87ad578c2de35ea07549da796a2e
84,5,503472,503472,503472,1.0,1.0,1.0,0,0,0,0.0,0.0,0,9927786,0,9927786,24.723352167755365,40.24126783385873,1af22ac8dd69090ed25be62ae1bbb18a922ce99a8cffb2be4f89e7a1234794ee,72fea9b09e6a13766651cd2ff3b9985bb3b47772cc220eb52a682cded582756e
85,1,3187899,3187899,3187899,1.0,1.0,1.0,0,0,0,0.0,0.0,0,1655942,0,1655942,13.33798548206687,50.78808122873306,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,a0023ff55bf1c1cd9c262b3209d319923d8fa7556249ad0f1e7288e7d44c2d64
85,2,1843091,1842465,1842465,1.0003397622207206,1.0003397622207206,1.0,17607566,17607566,17607566,0.07525368826063225,0.07525368826063225,809022,9941574,809022,9941574,97.80993951670825,158.41018702834845,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,28e34e86aa98ee3e5761339c0ea78677ce0af93cab021f65ffeabb99f63257fe
85,3,1276351,1264859,1264508,1.00908559768322,1.0093656979631604,1.0002775783150444,31680716,31680716,31680716,0.19955580791926916,0.2009145911624906,3609320,14477450,3633896,14452874,116.57664530538023,185.68156361207366,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,ab95865629b1455d6c583e87a887f09bd4083d63e4c17211220fa939997a60f8
85,4,995687,989911,989911,1.0058348679830813,1.0058348679830813,1.0,27902578,27902578,27902578,0.18629648396483525,0.18629648396483525,3053070,13335162,3053070,13335162,99.16951384395361,164.4398803357035,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,423290d618a6c67aecb2237bdf046711935e7ba7040d43ee760741737b91d371
85,5,890475,846640,846640,1.0517752527638666,1.0517752527638666,1.0,38398484,38398484,38398484,0.27615046809613364,0.27615046809613364,6069874,15910440,6069874,15910440,109.92393446154892,178.56953851133585,b63169e9cd0f21dc2da6617e7138472e95937465c703b7e4bf4dbc80125ed4f6,9df247b3bbe3f279ac25658d59809c596f65fb67c2f72420800547c53a93c37a
86,1,118403,118403,118403,1.0,1.0,1.0,0,0,0,0.0,0.0,0,321126,0,321126,1.9819192625582218,7.374931398779154,ef91fda2692fd0add63db3c7f677e4e03c8d115d97db3cb959cffc62fff2434a,ca06a209093f4c06dc42dce2de0f1de94249bc05d4d0e32764fc6a929fe5a42b
86,2,74609,74274,74274,1.0045103266284299,1.0045103266284299,1.0,1019206,1019206,1019206,0.171674377044057,0.171674377044057,156006,752726,156006,752726,7.401464642956853,13.46913006529212,ef91fda2692fd0add63db3c7f677e4e03c8d115d97db3cb959cffc62fff2434a,10a0536c689a381c607e2d47562b111bc60defc87cfbd044d25a023e47d8cc4d
86,3,63229,61856,61671,1.0221967149508535,1.0252630896207293,1.002999789204002,2197292,2197292,2183372,0.17466244032599398,0.18163255215397836,262620,1240966,271836,1224790,9.120102310553193,15.72199785336852,ef91fda2692fd0add63db3c7f677e4e03c8d115d97db3cb959cffc62fff2434a,171daf1e8b515c33f81e861287cd3f759a81cdb044aaf969eeba391927239631
86,4,62299,59945,59945,1.0392693302193678,1.0392693302193678,1.0,2353614,2353614,2353614,0.23335763564755405,0.23335763564755405,378970,1245018,378970,1245018,9.729885131120682,17.453321408480406,ef91fda2692fd0add63db3c7f677e4e03c8d115d97db3cb959cffc62fff2434a,f9e1d2a5f77e13d7fe27e03a45071b371937c09f18ce007ada1101d14bbb8870
86,5,60402,57399,57355,1.0523179846338786,1.053125272426118,1.0007671519483916,2265748,2265748,2265748,0.2583521732949363,0.26318325526858427,410704,1179002,418384,1171322,10.109212189912796,16.916482279077172,ef91fda2692fd0add63db3c7f677e4e03c8d115d97db3cb959cffc62fff2434a,8015c5a83c4ff7993704efe4429fea9d1e55dea9dd2afe2fa44d6c57e7ac7327
87,1,3974071,3969779,3969779,1.0010811684982968,1.0010811684982968,1.0,7902720,7902720,7902720,0.18336776784760794,0.18336776784760794,2534400,11287004,2534400,11287004,19.451595325022936,75.51281118392944,a234839f266f63270c7d42c558eabd68085d415029ce73bfac9d3fc47d58de83,795f398b72807e931429c714134052cd499ee676c3f5439284a9270f9e93a1a9
87,2,1987606,1984150,1984150,1.001741803795076,1.001741803795076,1.0,10142208,10142208,10142208,0.29551534248533645,0.29551534248533645,4746240,11314652,4746240,11314652,80.34222760796547,118.50050829350948,a234839f266f63270c7d42c558eabd68085d415029ce73bfac9d3fc47d58de83,6dae0213aaa0668cb65de8467ce43b4bfd2d2814dbc6b2a539339d5f9e6817cb
87,3,1374901,1372451,1372451,1.001785127483604,1.001785127483604,1.0,11036160,11036160,11036160,0.26145306910520677,0.26145306910520677,4432896,12521948,4432896,12521948,72.64167850464582,112.45763678103685,a234839f266f63270c7d42c558eabd68085d415029ce73bfac9d3fc47d58de83,db2cdb714cfe0c7e85198960b2c6b7f9ceb3df4e5fbfc93dc688c8f19ac27a85
87,4,1046846,1043492,1043492,1.003214207679599,1.003214207679599,1.0,12607488,12607488,12607488,0.2994699606588992,0.2994699606588992,5548032,12978140,5548032,12978140,63.9407361689955,104.352753482759,a234839f266f63270c7d42c558eabd68085d415029ce73bfac9d3fc47d58de83,67742036e12969a6e1562dc4f2cfed77a68fda2ac02c1617fdaa98d989d25235
87,5,833349,829669,829669,1.0044355037972974,1.0044355037972974,1.0,12487680,12487680,12487680,0.3021702711084058,0.3021702711084058,5561856,12844508,5561856,12844508,54.707728439942,88.05467350780964,a234839f266f63270c7d42c558eabd68085d415029ce73bfac9d3fc47d58de83,fff203a29cdbd6cffd613a82cfc55a85fe52e212558893b88123030dbb3b3eb9
88,1,243623,243623,243623,1.0,1.0,1.0,0,0,0,0.0,0.0,0,1829730,0,1829730,0.8298509027808905,3.4830769151449203,2ff71575ba33875431f54823fc1f2214e018edcfc9d568edfb7c47b0f264b825,e4a76454d8084136fa297dd748542420e09ee0df4ab8bbf2eb2aa505357853f5
88,2,132639,132093,132093,1.0041334514319458,1.0041334514319458,1.0,1032234,1032234,1032234,0.0923751930720392,0.0923751930720392,232646,2285844,232646,2285844,6.082041509449482,9.870868733152747,2ff71575ba33875431f54823fc1f2214e018edcfc9d568edfb7c47b0f264b825,f6d9c72621806e2a77414715921b888f5830c8fa5e0513ea6c1112b463077837
88,3,122079,119274,119274,1.0235172795412244,1.0235172795412244,1.0,1572244,1572244,1572244,0.21165432058709613,0.21165432058709613,626250,2332584,626250,2332584,5.641894428059459,9.550017988309264,2ff71575ba33875431f54823fc1f2214e018edcfc9d568edfb7c47b0f264b825,16fa8f873af349fc933eeefb77968504d85e96d68df8e5c44c845e634bff0f46
88,4,112565,111170,109290,1.0125483493748313,1.029966145118492,1.0172019397932108,2028164,2028164,1954436,0.0681816843084934,0.08079390368291059,231500,3163840,268366,3053246,5.810381958261132,9.753712356090546,2ff71575ba33875431f54823fc1f2214e018edcfc9d568edfb7c47b0f264b825,cf5abdc8253fae39b70dcbc6ea462b8fa9d884fcaed718ff8e8af18b73cdd801
88,5,112833,109702,109702,1.0285409564091812,1.0285409564091812,1.0,2034888,2034888,2034888,0.08025453418813604,0.08025453418813604,269392,3087328,269392,3087328,5.196817396208644,8.143872313201427,2ff71575ba33875431f54823fc1f2214e018edcfc9d568edfb7c47b0f264b825,e9b901bd0079a3962d3b73bfaa360b284ac874ff87c09dbdb4260f67d1124f9a
89,1,693092,693092,693092,1.0,1.0,1.0,0,0,0,0.0,0.0,0,402560,0,402560,1.9726922903209925,6.710439180955291,9561e0638071147e99d937b802f61f8a67fe2b96985159c174b47a777fd6ce84,137963c26643e06da4dac2fdc3998fececcc67d6a8201593698ea4c92d8b37f4
89,2,329513,329513,329513,1.0,1.0,1.0,1467520,1467520,1467520,0.01937538367096378,0.01937538367096378,24240,1226832,24240,1226832,9.51216795668006,14.983439575880766,9561e0638071147e99d937b802f61f8a67fe2b96985159c174b47a777fd6ce84,38f4ac3bd06ba45b80e02532597181f246d0d7b2667b346d90c69da46c0191fb
89,3,225452,225450,225450,1.0000088711465958,1.0000088711465958,1.0,2429184,2429184,2429184,0.17800365542451205,0.17800365542451205,330352,1525520,330352,1525520,7.530407601967454,12.265259485691786,9561e0638071147e99d937b802f61f8a67fe2b96985159c174b47a777fd6ce84,e95675e0d9ff2ad04dee360ab2c87271d3c0d5b1e451821c6a6737bcb7c3032c
89,4,165365,165365,165365,1.0,1.0,1.0,1827200,1827200,1827200,0.10273485547355474,0.10273485547355474,171056,1493968,171056,1493968,8.109980328008533,14.102961722761393,9561e0638071147e99d937b802f61f8a67fe2b96985159c174b47a777fd6ce84,cac1980e231c3fa08c77f2d0eff7e602083a927cef45334ac0349e0004dee2f8
89,5,133148,133139,133139,1.00006759852485,1.00006759852485,1.0,2186320,2186320,2186320,0.14290179840051964,0.14290179840051964,281608,1689032,281608,1689032,6.464075015857816,11.20368660800159,9561e0638071147e99d937b802f61f8a67fe2b96985159c174b47a777fd6ce84,bac1f34bb67aec6452ed57ea3aa1207e80ebb808067553951271f41f66c7c785
90,1,1178363,1178363,1178363,1.0,1.0,1.0,21233592,21233592,21233592,0.0,0.0,0,23365560,0,23365560,0.5607262346893549,2.0147306472063065,a91d3ad4c40e53d5731b81b3eb72bcf922f5ef06094e860b5c5729619cb2d312,52828aaeac47b2ef8da5b3993a2c969b3366f0cf3a44bf11f2fe6f166b7128e9
90,2,470442,462677,456438,1.0167827663791371,1.0306810563537654,1.0136688882170197,3196848,3196848,3196848,0.2159521465437513,0.2932814224768042,1042344,3784392,1415592,3411144,2.8424669466912746,4.722844200208783,a91d3ad4c40e53d5731b81b3eb72bcf922f5ef06094e860b5c5729619cb2d312,63c77fed5c786e1e91b0f8a234877b6b33bc12aa34c21e317b2f6225288be315
90,3,342250,322129,309173,1.0624625538216057,1.1069854094633103,1.0419053410226637,5523456,5523456,5524224,0.2969801161024306,0.4317494439320783,2101992,4975896,3056040,4022232,2.8627189062535763,4.621782438829541,a91d3ad4c40e53d5731b81b3eb72bcf922f5ef06094e860b5c5729619cb2d312,a53e8225c2a330d21c9c5039b92ea4e2f9912a4c4c75fa50bbd9080d8e325d31
90,4,294798,259575,258592,1.1356948858711355,1.1400120653384482,1.003801355030318,7360608,7360608,7550112,0.31844500252208163,0.38471311777270384,2848488,6096504,3510024,5613720,3.8140375707298517,6.316300367936492,a91d3ad4c40e53d5731b81b3eb72bcf922f5ef06094e860b5c5729619cb2d312,6047aa62bbf99e900e38d47e52fee47f0143e5f2f33cabea2753303dd9c32be9
90,5,267434,239128,227333,1.1183717506941888,1.1763976193513481,1.0518842402994726,7981056,7981056,8312448,0.3273840885142255,0.4516446402349486,3101904,6372912,4429008,5377392,3.6698210705071688,6.0759512558579445,a91d3ad4c40e53d5731b81b3eb72bcf922f5ef06094e860b5c5729619cb2d312,de661e96fe967e771d5b626252081969cf24cbbebe0f9878a4096140a8548ca2
91,1,9186769,9168820,9168820,1.001957612866214,1.001957612866214,1.0,53947008,53947008,53947008,0.10538579237748164,0.10538579237748164,6374016,54108672,6374016,54108672,30.712318928912282,125.39580259285867,6fa7e61f09003382ba36061d74d4be90ed3acbe750a3d46c3b6d1e1fc27579f3,83059801f17b3e1453a3883bd33063fd1742348321deba9e6d65bcaa13888b7b
91,2,4532609,4531465,4531465,1.0002524569868685,1.0002524569868685,1.0,52032556,52032556,52032556,0.3523235831250613,0.3523235831250613,20523392,37728150,20523392,37728150,91.45349623262882,147.71894765645266,6fa7e61f09003382ba36061d74d4be90ed3acbe750a3d46c3b6d1e1fc27579f3,4ed5dc57ae7ad1c0f907169aef2f8f99b57cda49dfda335df0fb61856a393560
91,3,3042680,3029129,3029129,1.0044735631925876,1.0044735631925876,1.0,60113508,60113508,60113508,0.4441209128989158,0.4441209128989158,29412992,36814450,29412992,36814450,89.87308876402676,146.38126513548195,6fa7e61f09003382ba36061d74d4be90ed3acbe750a3d46c3b6d1e1fc27579f3,3f0ee47e2bba08954e515770d74788936552b66825e99b156d6d1bc93c61ab4b
91,4,2314443,2289607,2289607,1.0108472764103185,1.0108472764103185,1.0,67112896,67112896,67112896,0.485452953876178,0.485452953876178,35581216,37713664,35581216,37713664,93.94253530539572,151.41061597317457,6fa7e61f09003382ba36061d74d4be90ed3acbe750a3d46c3b6d1e1fc27579f3,1eca3b603f17847068c1d24bf1581436d42463ca21618051b35a927a6eb5cf09
91,5,1872567,1837577,1837577,1.0190413789462973,1.0190413789462973,1.0,71035764,71035764,71035764,0.5335926924845926,0.5335926924845926,41298432,36098490,41298432,36098490,103.17592218704522,143.11613798514009,6fa7e61f09003382ba36061d74d4be90ed3acbe750a3d46c3b6d1e1fc27579f3,0d380bdf8cd214aa2168c9d862a0aa97c69021506963725ed725d6a2ac4adf6d
92,1,4815554,4333631,4333631,1.111205361047122,1.111205361047122,1.0,66000096,66000096,66000096,0.7935495964003455,0.7935495964003455,52970464,13780832,52970464,13780832,12.83113250695169,65.40563318505883,ddb267b7178d1b240f76fb7ed508799fbc7621b45156064b2a229c5c0d90996d,35b11588f2a2679e2c867d9bb4df228a8dd6e831edddf66fa52151ea365eee72
92,2,2017778,2013086,2013056,1.0023307499033822,1.00234568735296,1.000014902715076,10740320,10740320,10740320,0.11719576078972645,0.11730472754275936,929248,6999776,930112,6998912,38.09245065227151,62.6730647906661,ddb267b7178d1b240f76fb7ed508799fbc7621b45156064b2a229c5c0d90996d,f6ac9d0d76357704c858a587113f4d516a96daaa6e3ca15732ce062b8563957b
92,3,1348585,1349050,1345074,0.9996553129980357,1.0026102653088231,1.0029559711956368,21856448,21856448,21848256,0.11199573550035805,0.1331192830612698,1566496,12420608,1861408,12121600,48.32305688969791,79.45964949205518,ddb267b7178d1b240f76fb7ed508799fbc7621b45156064b2a229c5c0d90996d,a5e668243b8a7879fefd0332e25a0d0575945ec03d4f82b8496c9635e50714ce
92,4,1018849,1013827,1005380,1.0049535078469995,1.0133969245459429,1.0084017983250115,18053920,18053920,18267936,0.14791425912479675,0.21985753032395972,1851328,10664896,2791072,9903840,49.389947943389416,80.50582281686366,ddb267b7178d1b240f76fb7ed508799fbc7621b45156064b2a229c5c0d90996d,571137803a4441508a877ad6a15029ca5bc0826f250dc0130f06077bf26b1308
92,5,826308,807785,801052,1.0229306065351549,1.0315285399699394,1.008405197165727,19945856,19945856,20375936,0.2219373160459618,0.27076757378080374,3091008,10836384,3829312,10313120,53.07250127196312,85.64266342110932,ddb267b7178d1b240f76fb7ed508799fbc7621b45156064b2a229c5c0d90996d,da3aa26469ad1b236c2da8c61049f34ecaf39eef2d61d4d89d4afd68b8ec9193
93,1,74205,74205,74205,1.0,1.0,1.0,0,0,0,0.0,0.0,0,573440,0,573440,0.16695258021354675,0.6993279103189707,3a68ca960cc21b10a94b0524f5c16d2ee4995f2e5a75e667d58099571a7cdc36,4adf08b30954139c59001036b4da46d5c350f7c5749f8889fa068577b5aadb38
93,2,37827,37827,37827,1.0,1.0,1.0,8192,8192,8192,0.0,0.0,0,581632,0,581632,0.4664096962660551,0.7820371482521296,3a68ca960cc21b10a94b0524f5c16d2ee4995f2e5a75e667d58099571a7cdc36,a4ac0ac6c88c3400226c1bcaeb6a4713c246a07fdd6126c6c072bf85b419147f
93,3,25103,25103,25103,1.0,1.0,1.0,16384,16384,16384,0.0,0.0,0,589824,0,589824,0.4732369352132082,0.7788522038608789,3a68ca960cc21b10a94b0524f5c16d2ee4995f2e5a75e667d58099571a7cdc36,192e6119d9a339e633dfcf116795c0a95125f3e65a7714908087f1ef24d7568d
93,4,19779,19779,19779,1.0,1.0,1.0,24576,24576,24576,0.0,0.0,0,598016,0,598016,0.5196806360036135,0.8748464304953814,3a68ca960cc21b10a94b0524f5c16d2ee4995f2e5a75e667d58099571a7cdc36,367ed6d57d690a52cf1240b0c14e956b200ac6404afae91c9b90b9e09d2c9ad1
93,5,15876,15876,15876,1.0,1.0,1.0,32768,32768,32768,0.0,0.0,0,606208,0,606208,0.7106220163404942,1.220531390979886,3a68ca960cc21b10a94b0524f5c16d2ee4995f2e5a75e667d58099571a7cdc36,1ef2d818145b3f1f362756af88b9e0d8a60dfd1bbfa0c451974942543b52ef67
94,1,94892,94892,94892,1.0,1.0,1.0,0,0,0,0.0,0.0,0,471328,0,471328,0.15050964057445526,0.5653509851545095,06e7b0eb1eecb9a98b6691dfe5f8039c6f7b21ab0f3ea8e6a072ade002a68fec,31327749f59682cc9fb9dcd47995cc217c277a372b6a72d33032903ba56c38ac
94,2,47498,47498,47498,1.0,1.0,1.0,106272,106272,106272,0.05634349030470914,0.05634349030470914,32544,545056,32544,545056,0.7040126826614141,1.1142211705446243,06e7b0eb1eecb9a98b6691dfe5f8039c6f7b21ab0f3ea8e6a072ade002a68fec,ecb4c64f85687fa7e4064d718e56f4add1226d2b4c4a25df039c52829aaaaf2e
94,3,32728,32728,32728,1.0,1.0,1.0,212544,212544,212544,0.310795002573581,0.310795002573581,212544,471328,212544,471328,0.6656494382768869,1.1336188111454248,06e7b0eb1eecb9a98b6691dfe5f8039c6f7b21ab0f3ea8e6a072ade002a68fec,87c5a25254d0ebca32bba01943c1548b0e1693e1f9e1657de032c8193b158911
94,4,24668,24668,24668,1.0,1.0,1.0,318528,318528,318528,0.3624356844791962,0.3624356844791962,286272,503584,286272,503584,0.6818107441067696,1.115667199715972,06e7b0eb1eecb9a98b6691dfe5f8039c6f7b21ab0f3ea8e6a072ade002a68fec,ffad5e3dadae4b72ae83786a48e507cdf2ac447199462fe7059b6f6bdda1f770
94,5,21804,21282,21282,1.0245277699464337,1.0245277699464337,1.0,424800,424800,424800,0.24778603056706186,0.24778603056706186,222048,674080,222048,674080,0.709761181846261,1.2042992990463972,06e7b0eb1eecb9a98b6691dfe5f8039c6f7b21ab0f3ea8e6a072ade002a68fec,6cdb896123a2f465ef2c922e033a37aeef2b717db483e1b3a1e6c4f7c6ecefbd
95,1,2084853,2084853,2084853,1.0,1.0,1.0,0,0,0,0.0,0.0,0,8516508,0,8516508,2.0560167971998453,8.10435589030385,99875b1d3025c71f87e04818e28c08915928813f495d080ae6436879f6cb540f,ced999421ac154875d392b1953369f09dbeb2c2f92fa816820d4f797e1dd3884
95,2,1042890,1042890,1042890,1.0,1.0,1.0,0,0,0,0.0,0.0,0,8516508,0,8516508,9.13014155253768,15.47121924161911,99875b1d3025c71f87e04818e28c08915928813f495d080ae6436879f6cb540f,3927b3366c578720236ebe32f2e138f4572204ef32cb2aabbeb627e71984e189
95,3,695775,695775,695775,1.0,1.0,1.0,0,0,0,0.0,0.0,0,8516508,0,8516508,6.888285554945469,11.816688081249595,99875b1d3025c71f87e04818e28c08915928813f495d080ae6436879f6cb540f,89d73ffbafbb3166aaa3c92701440c31dc3f2012ece2011ea17b41ebfd1868b2
95,4,524422,524422,524422,1.0,1.0,1.0,0,0,0,0.0,0.0,0,8516508,0,8516508,8.964759124442935,14.34404794499278,99875b1d3025c71f87e04818e28c08915928813f495d080ae6436879f6cb540f,0e1d17c8be9b5190ca59655fedf4b36a25d1d878fed622a5f176be8e9d2e6395
95,5,420852,420852,420852,1.0,1.0,1.0,0,0,0,0.0,0.0,0,8516508,0,8516508,8.631277937442064,13.835436163470149,99875b1d3025c71f87e04818e28c08915928813f495d080ae6436879f6cb540f,4fcbe8666d713465b0cd2f4d17706d108c650e118579c833e57aa4ffaa04885d
96,1,84194,84194,84194,1.0,1.0,1.0,0,0,0,0.0,0.0,0,210260,0,210260,0.14546946249902248,0.6364917848259211,c26df1f4c6e282279a2f86c24d13be04e5c0e8b24b36149899bf7e7a91cf579a,27a0553484623870c985b92430303b88ee9fbedac73dd55d6f763ace1bd395d2
96,2,42443,42426,42426,1.0004006976853816,1.0004006976853816,1.0,346520,346520,346520,0.27727468736524363,0.27727468736524363,123456,321792,123456,321792,1.589139448478818,2.5883766803890467,c26df1f4c6e282279a2f86c24d13be04e5c0e8b24b36149899bf7e7a91cf579a,f4e8799a50c23296a62d5b33b709ab8010344e253139d2e1e97600edcb07a11e
